rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
276,276-300,Chalmers University of Technology,-,214,26.2,292,61.5,148,77.3,55,34.8,154,44.3,366,Sweden,Chalmers University of Technology,"Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Other Health,Chemistry,Mathematics & Statistics,Computer Science,Chemical Engineering,Communication & Media Studies",False,False
276,276-300,Virginia Polytechnic Institute and State University,-,392,33.7,201,27.5,366,42.0,194,40.4,118,38.7,382,United States,Virginia Polytechnic Institute and State University virginia tech virginia,"Languages, Literature & Linguistics,General Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Education,Sport Science,Communication & Media Studies,Art, Performing Arts & Design,Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Computer Science,Sociology,Archaeology,Geography,Politics & International Studies (incl Development Studies),Chemistry,Veterinary Science,Agriculture & Forestry,Other Health,Physics & Astronomy,History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Economics & Econometrics,Psychology,Chemical Engineering,Accounting & Finance,Civil Engineering",False,False
276,276-300,"Colorado State University, Fort Collins",-,220,28.6,261,31.4,341,38.5,237,29.8,206,57.4,270,United States,"Colorado State University, Fort Collins","General Engineering,Business & Management,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Other Health,Sociology,Sport Science,Communication & Media Studies,Education,Art, Performing Arts & Design,Chemistry,Mathematics & Statistics,Agriculture & Forestry,Archaeology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Accounting & Finance,Civil Engineering,Biological Sciences,History, Philosophy & Theology,Veterinary Science,Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology",False,False
276,276-300,University of Bath,-,311,26.7,287,77.4,67,35.0,276,25.2,259,50.1,324,United Kingdom,University of Bath,"General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Sociology,Electrical & Electronic Engineering,Chemical Engineering,Education,Other Health,Chemistry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Architecture,Biological Sciences,Mathematics & Statistics,Business & Management,Accounting & Finance,Politics & International Studies (incl Development Studies),Civil Engineering",False,False
276,276-300,York University,-,399,24.2,321,55.3,194,36.2,264,28.1,228,55.5,291,Canada,York University,"Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,General Engineering,Computer Science,Business & Management,Chemistry,Other Health,Psychology,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Biological Sciences,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Communication & Media Studies,Law,Education,Politics & International Studies (incl Development Studies),Economics & Econometrics,Civil Engineering,Sport Science,Geography,Agriculture & Forestry,Mathematics & Statistics,Accounting & Finance,Sociology",False,False
276,276-300,Creighton University,-,221,41.3,116,21.7,388,-,372,10.9,393,68.2,183,United States,Creighton University,"Medicine & Dentistry,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Languages, Literature & Linguistics,Education,Geography,Sociology,Business & Management,Accounting & Finance,Law,Psychology,Mathematics & Statistics,Other Health,Communication & Media Studies",False,False
276,276-300,Tokyo Medical and Dental University (TMDU),-,298,43.3,104,22.0,387,46.6,152,21.1,302,52.0,313,Japan,Tokyo Medical and Dental University (TMDU),"Psychology,Mathematics & Statistics,Geography,General Engineering,Economics & Econometrics,Art, Performing Arts & Design,Other Health,Politics & International Studies (incl Development Studies),Accounting & Finance,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Chemical Engineering,Sociology,Business & Management,Archaeology,Civil Engineering,Law,Architecture,Education,Languages, Literature & Linguistics,Computer Science,Medicine & Dentistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Veterinary Science,Biological Sciences,Communication & Media Studies",False,False
276,276-300,University of Fribourg,-,326,25.9,300,84.5,34,30.6,337,16.3,356,57.6,265,Switzerland,University of Fribourg,"Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Sociology,Accounting & Finance,Psychology,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Mathematics & Statistics,Chemistry,Sport Science,History, Philosophy & Theology,Law,Communication & Media Studies,Business & Management,Education,Geography,Languages, Literature & Linguistics,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Other Health",False,False
276,276-300,University of Milan,-,343,25.7,303,35.6,310,39.0,232,19.8,322,65.5,207,Italy,University of Milan,"Communication & Media Studies,Business & Management,Accounting & Finance,Law,Art, Performing Arts & Design,History, Philosophy & Theology,Sociology,Chemistry,Computer Science,Mathematics & Statistics,Archaeology,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Veterinary Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics,Geography,Psychology,Chemical Engineering,Languages, Literature & Linguistics,Sport Science,Other Health,Biological Sciences",False,False
301,301-350,University of Canterbury,-,315,18.2,378,88.0,21,52.3,121,24.4,266,51.6,316,New Zealand,University of Canterbury,"Accounting & Finance,General Engineering,Chemical Engineering,Sport Science,Art, Performing Arts & Design,Law,Psychology,Languages, Literature & Linguistics,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Computer Science,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Biological Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Communication & Media Studies,Physics & Astronomy",False,False
301,301-350,Zhejiang University,-,400,35.9,176,21.0,392,94.5,28,32.1,182,36.5,385,China,Zhejiang University ZJU Zhejiang University China research,"Architecture,Other Health,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Sport Science,Geography,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Medicine & Dentistry,Physics & Astronomy,Law,Economics & Econometrics,Agriculture & Forestry,Psychology,Business & Management,Chemical Engineering,Mathematics & Statistics,Archaeology,Accounting & Finance,Education,Chemistry,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Galway,-,268,24.5,318,69.5,100,45.7,160,21.0,305,50.6,319,Ireland,University of Galway nui nui galway,"Physics & Astronomy,General Engineering,Business & Management,Civil Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Education,Art, Performing Arts & Design,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Psychology,Mathematics & Statistics,Chemistry,History, Philosophy & Theology,Sociology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Agriculture & Forestry,Communication & Media Studies,Law,Languages, Literature & Linguistics,Accounting & Finance,Geography,Archaeology",False,False
301,301-350,Mizzou - University of Missouri,-,345,32.6,210,28.9,358,31.1,330,31.4,189,44.9,363,United States,Mizzou - University of Missouri,"Mechanical & Aerospace Engineering,Mathematics & Statistics,Other Health,Sociology,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Business & Management,Geography,Civil Engineering,Education,Art, Performing Arts & Design,Archaeology,Biological Sciences,Veterinary Science,Medicine & Dentistry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Agriculture & Forestry,Psychology,Computer Science,Accounting & Finance,Law,General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Communication & Media Studies",False,False
301,301-350,University of South Australia,-,362,22.5,336,80.0,56,83.2,45,21.8,295,40.2,378,Australia,University of South Australia,"Education,Communication & Media Studies,Architecture,Computer Science,Biological Sciences,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Law,Other Health,Sport Science,Accounting & Finance,General Engineering,Sociology,Art, Performing Arts & Design,Economics & Econometrics,Mathematics & Statistics,Civil Engineering,Psychology,History, Philosophy & Theology,Mechanical & Aerospace Engineering",False,False
301,301-350,National Sun Yat-Sen University,-,265,27.3,271,22.1,386,45.0,167,32.6,174,43.2,371,Taiwan,National Sun Yat-Sen University,"Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Education,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Agriculture & Forestry,Mathematics & Statistics,General Engineering,Sociology,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Other Health,Architecture,Law,Geography",False,False
301,301-350,Hokkaido University,-,231,41.0,120,24.6,378,44.2,176,28.3,223,32.3,390,Japan,Hokkaido University,"Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Sociology,Computer Science,Agriculture & Forestry,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Sport Science,Psychology,Architecture,Medicine & Dentistry,Law,Communication & Media Studies,Other Health,Mechanical & Aerospace Engineering,Geography,Languages, Literature & Linguistics,General Engineering,Chemistry",False,False
301,301-350,Umeå University,-,305,19.8,360,50.1,221,30.5,340,29.6,208,53.1,304,Sweden,Umeå University,"Art, Performing Arts & Design,Computer Science,Sport Science,Law,Physics & Astronomy,Medicine & Dentistry,Electrical & Electronic Engineering,Economics & Econometrics,General Engineering,Psychology,Sociology,Accounting & Finance,Education,Chemistry,Communication & Media Studies,Agriculture & Forestry,Architecture,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Geography",False,False
301,301-350,University of Padua,-,353,19.3,367,38.9,287,32.0,316,17.3,347,70.4,171,Italy,University of Padua,"Politics & International Studies (incl Development Studies),General Engineering,Communication & Media Studies,Architecture,Sociology,Economics & Econometrics,Art, Performing Arts & Design,Law,Accounting & Finance,Mathematics & Statistics,Chemical Engineering,Biological Sciences,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Physics & Astronomy,Medicine & Dentistry,Education,Computer Science,Business & Management,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geography,Veterinary Science,Civil Engineering,Agriculture & Forestry,Sport Science,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemistry",False,False
301,301-350,University of Eastern Finland,-,321,23.8,325,39.7,282,33.4,298,18.6,335,56.1,287,Finland,University of Eastern Finland,"Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics,Sport Science,Computer Science,Business & Management,History, Philosophy & Theology,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Chemistry,Geography,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies)",False,False
301,301-350,Kansas State University,-,240,26.1,294,34.1,326,38.7,234,15.5,365,57.4,271,United States,Kansas State University,"Agriculture & Forestry,Economics & Econometrics,Mathematics & Statistics,Chemical Engineering,Sociology,Biological Sciences,Computer Science,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Electrical & Electronic Engineering,Business & Management,Geography,Psychology,Sport Science,Veterinary Science,Chemistry,Languages, Literature & Linguistics,Architecture,General Engineering,Physics & Astronomy,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Law,Other Health,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Vermont,-,381,26.6,289,21.0,391,-,397,19.3,327,57.4,273,United States,University of Vermont UV Vermont USA,"Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Sociology,Education,Geography,Other Health,Veterinary Science,Civil Engineering,Communication & Media Studies,Agriculture & Forestry,Mathematics & Statistics,Business & Management,Sport Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Chemistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Computer Science,Physics & Astronomy",False,False
301,301-350,Bielefeld University,-,208,22.8,330,46.9,243,35.8,267,17.9,344,59.9,239,Germany,Bielefeld University,"Physics & Astronomy,Psychology,Other Health,Communication & Media Studies,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Economics & Econometrics,Business & Management,Chemical Engineering,Sport Science,Accounting & Finance,Education",False,False
301,301-350,Sapienza University of Rome,-,283,27.0,280,36.3,304,36.3,262,25.2,257,48.2,336,Italy,Sapienza University of Rome,"Politics & International Studies (incl Development Studies),Law,Mathematics & Statistics,Physics & Astronomy,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Geography,General Engineering,Architecture,Chemistry,Accounting & Finance,Sociology,Business & Management,Communication & Media Studies,Archaeology,Biological Sciences,Chemical Engineering,Medicine & Dentistry,Psychology,Civil Engineering",False,False
301,301-350,SUNY University at Albany,-,289,23.8,324,33.9,327,-,381,26.2,248,58.7,256,United States,SUNY University at Albany,"Computer Science,Geography,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Archaeology,Electrical & Electronic Engineering,Other Health,Sociology,Business & Management,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Education,Communication & Media Studies,History, Philosophy & Theology,Chemistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Psychology,Accounting & Finance",False,False
301,301-350,Shanghai Jiao Tong University,-,284,35.7,179,22.8,382,79.2,51,31.8,185,32.3,392,China,Shanghai Jiao Tong University SJTU,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Stellenbosch University,-,290,24.7,313,46.7,247,95.9,25,29.3,210,47.1,349,South Africa,Stellenbosch University SU South Africa,"Archaeology,Chemical Engineering,Chemistry,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Economics & Econometrics,Biological Sciences,Geography,Business & Management,Computer Science,Mathematics & Statistics,Medicine & Dentistry,Agriculture & Forestry,Other Health,Law,Psychology,General Engineering,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies",False,False
301,301-350,University of Hertfordshire,-,331,14.1,397,81.1,52,30.3,344,10.2,397,66.9,192,United Kingdom,University of Hertfordshire,"Business & Management,General Engineering,Architecture,Physics & Astronomy,Geography,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sport Science,Psychology,Art, Performing Arts & Design,Education,Biological Sciences,Computer Science,Politics & International Studies (incl Development Studies),Other Health,Veterinary Science,Sociology,Law,Mathematics & Statistics,Economics & Econometrics",False,False
301,301-350,University of Connecticut,-,318,36.1,171,38.7,289,31.7,319,22.8,285,49.9,326,United States,University of Connecticut,"Civil Engineering,Sociology,Business & Management,Economics & Econometrics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,History, Philosophy & Theology,Chemistry,Law,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Accounting & Finance,Architecture,Computer Science,Sport Science,Other Health,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering",False,False
301,301-350,University of Houston,-,332,37.0,164,31.5,340,36.9,255,23.8,273,42.4,373,United States,University of Houston,"Chemical Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Architecture,Economics & Econometrics,Sport Science,Civil Engineering,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Education,Physics & Astronomy,Medicine & Dentistry,Law,Sociology,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health",False,False
301,301-350,University of Bayreuth,-,207,22.8,329,54.1,203,-,368,12.7,386,66.0,201,Germany,University of Bayreuth,"Business & Management,Sport Science,Art, Performing Arts & Design,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,General Engineering,Geography,Education,Chemistry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Law",False,False
301,301-350,King Mongkut’s University of Technology Thonburi,-,243,13.0,399,24.4,380,62.2,89,10.5,395,75.4,126,Thailand,King Mongkut’s University of Technology Thonburi,"Languages, Literature & Linguistics,Agriculture & Forestry,Chemical Engineering,Education,Physics & Astronomy,Civil Engineering,Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Mathematics & Statistics,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering,Chemistry",False,False
301,301-350,Deakin University,-,223,16.6,387,73.4,81,31.1,328,18.7,331,54.2,297,Australia,Deakin University,"Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Architecture,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Business & Management,Economics & Econometrics,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Education,Chemistry,Other Health,Computer Science",False,False
301,301-350,Hong Kong Baptist University,-,232,20.7,347,59.5,160,30.2,347,13.9,381,65.3,210,Hong Kong,Hong Kong Baptist University hkbu,"Geography,Economics & Econometrics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Agriculture & Forestry,Business & Management,Biological Sciences,Chemistry,History, Philosophy & Theology,Mathematics & Statistics,Education,Sport Science,Computer Science,Accounting & Finance,Sociology,Communication & Media Studies,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Physics & Astronomy",False,False
301,301-350,University of Tsukuba,-,377,36.6,167,32.6,336,35.3,273,20.9,308,48.9,333,Japan,University of Tsukuba,"Law,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Archaeology,Other Health,Agriculture & Forestry,Architecture,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Accounting & Finance,Psychology,Economics & Econometrics,Sport Science,Chemistry,Computer Science,Biological Sciences,Sociology,Chemical Engineering,Art, Performing Arts & Design,History, Philosophy & Theology,Medicine & Dentistry,Geography,Mathematics & Statistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Education,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Keele University,-,241,19.4,364,71.2,89,30.4,341,19.4,325,58.7,254,United Kingdom,Keele University,"Art, Performing Arts & Design,Business & Management,Communication & Media Studies,Chemistry,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geography,Other Health,Mathematics & Statistics,Sociology,Veterinary Science,Economics & Econometrics,Languages, Literature & Linguistics,Law,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Medicine & Dentistry,Biological Sciences,Education,Physics & Astronomy",False,False
301,301-350,Kyushu University,-,247,38.6,145,24.5,379,75.0,57,28.0,230,30.9,393,Japan,Kyushu University,"Languages, Literature & Linguistics,General Engineering,Economics & Econometrics,Law,Sociology,Architecture,Medicine & Dentistry,Veterinary Science,Communication & Media Studies,Chemical Engineering,Psychology,Other Health,Sport Science,Geography,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Chemistry,Archaeology,Education,Biological Sciences,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Bangor University,-,206,20.6,348,68.8,103,30.7,333,23.2,276,50.1,323,United Kingdom,Bangor University,"Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Psychology,Computer Science,Sociology,Art, Performing Arts & Design,Law,Education,History, Philosophy & Theology,Sport Science,Business & Management,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Other Health,Communication & Media Studies,Archaeology,Economics & Econometrics,Geography",False,False
301,301-350,Lehigh University,-,249,28.9,256,35.7,307,39.7,221,16.0,358,53.7,302,United States,Lehigh University,"Art, Performing Arts & Design,Accounting & Finance,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Education,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Other Health,General Engineering,Computer Science,Business & Management,Mathematics & Statistics",False,False
301,301-350,University of Tampere,-,369,23.1,328,33.9,328,45.6,161,22.2,292,52.3,311,Finland,University of Tampere,"Art, Performing Arts & Design,Other Health,Sociology,History, Philosophy & Theology,Medicine & Dentistry,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management,Communication & Media Studies,Law,Education,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),Computer Science,Psychology",False,False
301,301-350,Oregon State University,-,272,25.7,302,35.4,313,31.6,321,19.7,323,63.5,227,United States,Oregon State University,"History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Other Health,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Business & Management,Chemical Engineering,Psychology,Sport Science,Sociology,Agriculture & Forestry,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Education,Veterinary Science,Electrical & Electronic Engineering,Economics & Econometrics",False,False
301,301-350,University of Technology Sydney,-,372,22.1,338,87.3,24,36.4,261,22.0,294,47.8,341,Australia,University of Technology Sydney UTS,"Sociology,Psychology,Computer Science,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Sport Science,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health",False,False
301,301-350,Wayne State University,-,395,35.3,185,28.2,362,-,399,15.7,364,59.9,246,United States,Wayne State University,"Sociology,Civil Engineering,Law,Biological Sciences,Sport Science,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,General Engineering,Medicine & Dentistry,Psychology,Business & Management,Education,Accounting & Finance,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies",False,False
301,301-350,University of Campinas,-,288,41.3,117,19.0,395,49.0,138,37.5,130,27.9,395,Brazil,University of Campinas,"Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Computer Science,Education,Politics & International Studies (incl Development Studies),Biological Sciences,Languages, Literature & Linguistics,Sociology,Chemistry,Chemical Engineering,Accounting & Finance,Other Health,Electrical & Electronic Engineering,Geography,Economics & Econometrics,General Engineering,Physics & Astronomy,Medicine & Dentistry,Business & Management,Communication & Media Studies,Civil Engineering,Agriculture & Forestry,Sport Science,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology",False,False
301,301-350,University of Liège,-,339,25.1,310,67.1,118,60.7,95,16.4,354,47.0,350,Belgium,University of Liège,"Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Biological Sciences,Psychology,Law,Chemistry,Accounting & Finance,Archaeology,Chemical Engineering,Communication & Media Studies,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Geography,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Veterinary Science,Other Health,Sport Science,Mathematics & Statistics,Mechanical & Aerospace Engineering,Business & Management,Sociology",False,False
301,301-350,University of Salento,-,359,31.0,227,37.4,298,51.2,126,20.4,316,48.2,338,Italy,University of Salento,"Civil Engineering,Geography,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Business & Management,History, Philosophy & Theology,Agriculture & Forestry,Sport Science,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Languages, Literature & Linguistics,Law,Physics & Astronomy,Sociology,Biological Sciences,Mechanical & Aerospace Engineering,Archaeology,Psychology",False,False
