rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
301,301-350,University of Marrakech Cadi Ayyad,-,337,16.3,396,45.1,270,28.6,377,6.5,401,83.0,86,Morocco,University of Marrakech Cadi Ayyad,"History, Philosophy & Theology,Other Health,Chemistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Medicine & Dentistry,Agriculture & Forestry,Sociology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Economics & Econometrics,Psychology,Civil Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Law,Geography,Computer Science,Electrical & Electronic Engineering,Communication & Media Studies,Chemical Engineering,Mathematics & Statistics",False,False
301,301-350,Deakin University,-,224,20.1,378,71.8,92,30.6,352,20.6,329,57.5,286,Australia,Deakin University,"Law,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences,Psychology,Art, Performing Arts & Design,Electrical & Electronic Engineering,Architecture,Languages, Literature & Linguistics,Civil Engineering,Sport Science,Business & Management,Economics & Econometrics,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Communication & Media Studies,Education,Chemistry,Other Health,Computer Science",False,False
301,301-350,Hong Kong Baptist University,-,233,21.2,363,62.3,146,29.1,368,13.2,387,70.8,184,Hong Kong,Hong Kong Baptist University hkbu,"Geography,Economics & Econometrics,Art, Performing Arts & Design,Languages, Literature & Linguistics,Agriculture & Forestry,Business & Management,Biological Sciences,Chemistry,History, Philosophy & Theology,Mathematics & Statistics,Education,Sport Science,Computer Science,Accounting & Finance,Sociology,Communication & Media Studies,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Physics & Astronomy",False,False
301,301-350,University of Bath,-,302,29.2,275,76.1,79,36.7,262,25.1,276,47.5,359,United Kingdom,University of Bath,"General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Sport Science,Sociology,Electrical & Electronic Engineering,Chemical Engineering,Education,Other Health,Chemistry,Psychology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Architecture,Biological Sciences,Mathematics & Statistics,Business & Management,Accounting & Finance,Politics & International Studies (incl Development Studies),Civil Engineering",False,False
301,301-350,Wayne State University,-,393,32.0,232,30.7,360,-,400,15.2,380,61.0,263,United States,Wayne State University,"Sociology,Civil Engineering,Law,Biological Sciences,Sport Science,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Mathematics & Statistics,General Engineering,Medicine & Dentistry,Psychology,Business & Management,Education,Accounting & Finance,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Communication & Media Studies",False,False
301,301-350,University of Warsaw,-,382,20.8,368,41.6,294,28.5,378,13.6,386,70.0,193,Poland,University of Warsaw,"Psychology,Geography,Education,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Physics & Astronomy,Sociology,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Creighton University,-,221,40.7,131,29.1,369,32.4,323,10.4,396,63.3,236,United States,Creighton University,"Medicine & Dentistry,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sport Science,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Languages, Literature & Linguistics,Education,Geography,Sociology,Business & Management,Accounting & Finance,Law,Psychology,Mathematics & Statistics,Other Health,Communication & Media Studies",False,False
301,301-350,University of Manitoba,-,336,31.6,240,43.4,284,43.5,190,29.4,227,48.2,354,Canada,University of Manitoba,"Archaeology,Architecture,Sport Science,Geography,Law,Chemistry,Chemical Engineering,Medicine & Dentistry,Accounting & Finance,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Sociology,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Biological Sciences",False,False
301,301-350,Sun Yat-sen University,-,284,32.5,220,37.0,323,58.9,104,25.2,272,54.1,314,China,Sun Yat-sen University,"History, Philosophy & Theology,Psychology,Veterinary Science,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Chemistry,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Medicine & Dentistry,Electrical & Electronic Engineering,Archaeology,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Business & Management,Biological Sciences,Politics & International Studies (incl Development Studies),Chemical Engineering,Art, Performing Arts & Design,Other Health,Sport Science,Sociology,Accounting & Finance,Economics & Econometrics,Geography,Agriculture & Forestry,General Engineering,Education,Law",False,False
301,301-350,University of Oklahoma,-,349,32.6,219,30.0,363,34.5,292,15.7,377,57.5,291,United States,University of Oklahoma,"Geography,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Medicine & Dentistry,Economics & Econometrics,Law,General Engineering,Architecture,History, Philosophy & Theology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,Civil Engineering,Sociology,Physics & Astronomy,Computer Science,Other Health,Archaeology,Chemical Engineering,Chemistry,Mathematics & Statistics",False,False
301,301-350,Zhejiang University,-,401,36.0,185,21.5,392,88.6,38,33.1,195,40.2,387,China,Zhejiang University ZJU Zhejiang University China research,"Architecture,Other Health,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Sport Science,Geography,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Medicine & Dentistry,Physics & Astronomy,Law,Economics & Econometrics,Agriculture & Forestry,Psychology,Business & Management,Chemical Engineering,Mathematics & Statistics,Archaeology,Accounting & Finance,Education,Chemistry,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Connecticut,-,310,37.6,166,38.8,311,31.1,345,27.1,264,45.4,368,United States,University of Connecticut,"Civil Engineering,Sociology,Business & Management,Economics & Econometrics,General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Education,Biological Sciences,Psychology,History, Philosophy & Theology,Chemistry,Law,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Accounting & Finance,Architecture,Computer Science,Sport Science,Other Health,Mathematics & Statistics,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemical Engineering",False,False
301,301-350,University of Jyväskylä,-,329,27.6,303,47.2,259,-,394,24.0,290,50.2,342,Finland,University of Jyväskylä,"Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Languages, Literature & Linguistics,Sport Science,History, Philosophy & Theology,Biological Sciences,Education,Mathematics & Statistics,Computer Science,Art, Performing Arts & Design,Chemistry,Sociology,Economics & Econometrics,Psychology,Business & Management,Communication & Media Studies,Physics & Astronomy",False,False
301,301-350,Drexel University,-,225,31.8,235,42.2,292,34.6,289,14.3,382,57.5,287,United States,Drexel University,"Education,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Architecture,General Engineering,Communication & Media Studies,Medicine & Dentistry,Languages, Literature & Linguistics,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Electrical & Electronic Engineering,Sport Science,Business & Management,Economics & Econometrics,Law,History, Philosophy & Theology,Psychology,Veterinary Science,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Mathematics & Statistics,Other Health,Chemistry,Agriculture & Forestry",False,False
301,301-350,University of Pisa,-,353,22.4,354,36.7,328,37.7,255,18.8,345,69.2,196,Italy,University of Pisa,"Chemistry,General Engineering,Other Health,Archaeology,Civil Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Veterinary Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Medicine & Dentistry,Psychology,Chemical Engineering,Business & Management,Biological Sciences,Law,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Education,Physics & Astronomy,Economics & Econometrics,Sociology,Agriculture & Forestry",False,False
301,301-350,Autonomous University of Madrid,-,207,28.6,283,48.8,248,32.2,326,19.3,341,59.7,271,Spain,Autonomous University of Madrid,"Business & Management,Law,Geography,Languages, Literature & Linguistics,Chemistry,Medicine & Dentistry,General Engineering,Sociology,History, Philosophy & Theology,Sport Science,Accounting & Finance,Communication & Media Studies,Biological Sciences,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Archaeology,Other Health,Psychology,Education,Physics & Astronomy",False,False
301,301-350,University of Montana,-,342,29.1,279,20.7,396,34.4,293,13.7,385,75.0,143,United States,University of Montana,"Law,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Languages, Literature & Linguistics,Education,Chemistry,Art, Performing Arts & Design,Computer Science,Sport Science,Communication & Media Studies,History, Philosophy & Theology,Other Health,Biological Sciences,Accounting & Finance,Economics & Econometrics,Mathematics & Statistics,Psychology,Business & Management,Geography,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies)",False,False
301,301-350,University of Crete,-,311,19.0,387,47.0,260,36.0,271,16.8,369,67.0,217,Greece,University of Crete,"Computer Science,History, Philosophy & Theology,Chemistry,Physics & Astronomy,Sociology,General Engineering,Biological Sciences,Archaeology,Other Health,Psychology,Education,Medicine & Dentistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics",False,False
301,301-350,University of Canterbury,-,307,21.1,366,88.2,22,49.5,147,23.4,294,53.8,317,New Zealand,University of Canterbury,"Accounting & Finance,General Engineering,Chemical Engineering,Sport Science,Art, Performing Arts & Design,Law,Psychology,Languages, Literature & Linguistics,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Computer Science,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Biological Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Communication & Media Studies,Physics & Astronomy",False,False
301,301-350,Politecnico di Milano,-,268,27.6,302,42.9,289,67.8,82,26.6,266,55.8,302,Italy,Politecnico di Milano,"Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",False,False
301,301-350,Oregon State University,-,265,27.8,297,36.7,327,32.0,329,21.1,326,63.3,237,United States,Oregon State University,"History, Philosophy & Theology,Biological Sciences,Accounting & Finance,Other Health,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemistry,Computer Science,Business & Management,Chemical Engineering,Psychology,Sport Science,Sociology,Agriculture & Forestry,Physics & Astronomy,Communication & Media Studies,Languages, Literature & Linguistics,Education,Veterinary Science,Electrical & Electronic Engineering,Economics & Econometrics",False,False
301,301-350,Charles Darwin University,-,217,20.3,373,45.5,269,32.7,319,17.8,354,64.5,228,Australia,Charles Darwin University,"Languages, Literature & Linguistics,Civil Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Sport Science,Agriculture & Forestry,Education,Other Health,Communication & Media Studies,Law,Architecture,Art, Performing Arts & Design,Computer Science,Business & Management,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance",False,False
301,301-350,Charles University in Prague,-,218,31.5,241,53.9,211,29.4,361,24.3,288,50.1,343,Czech Republic,Charles University in Prague,"Archaeology,Biological Sciences,Communication & Media Studies,Computer Science,Law,Psychology,Chemistry,Economics & Econometrics,Medicine & Dentistry,Languages, Literature & Linguistics,Sociology,History, Philosophy & Theology,Mathematics & Statistics,Sport Science,Other Health,Politics & International Studies (incl Development Studies),Geography,Education,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Art, Performing Arts & Design",False,False
301,301-350,Kansas State University,-,240,27.0,308,41.5,295,39.2,239,16.5,371,61.0,262,United States,Kansas State University,"Agriculture & Forestry,Economics & Econometrics,Mathematics & Statistics,Chemical Engineering,Sociology,Biological Sciences,Computer Science,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Electrical & Electronic Engineering,Business & Management,Geography,Psychology,Sport Science,Veterinary Science,Chemistry,Languages, Literature & Linguistics,Architecture,General Engineering,Physics & Astronomy,Education,Politics & International Studies (incl Development Studies),Communication & Media Studies,Art, Performing Arts & Design,Civil Engineering,Law,Other Health,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Essex,-,316,31.6,239,86.7,31,29.1,370,29.0,235,39.3,390,United Kingdom,University of Essex,"Law,Business & Management,Art, Performing Arts & Design,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Sociology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,History, Philosophy & Theology,Communication & Media Studies,General Engineering,Other Health,Sport Science,Economics & Econometrics,Computer Science",False,False
351,351-400,Mizzou - University of Missouri,-,341,31.7,238,29.6,366,31.2,342,22.0,318,46.6,364,United States,Mizzou - University of Missouri,"Mechanical & Aerospace Engineering,Mathematics & Statistics,Other Health,Sociology,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Sport Science,Business & Management,Geography,Civil Engineering,Education,Art, Performing Arts & Design,Archaeology,Biological Sciences,Veterinary Science,Medicine & Dentistry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Economics & Econometrics,Agriculture & Forestry,Psychology,Computer Science,Accounting & Finance,Law,General Engineering,Languages, Literature & Linguistics,Physics & Astronomy,Communication & Media Studies",False,False
351,351-400,Hokkaido University,-,232,38.4,154,25.2,386,43.4,191,27.5,255,32.2,397,Japan,Hokkaido University,"Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Sociology,Computer Science,Agriculture & Forestry,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Sport Science,Psychology,Architecture,Medicine & Dentistry,Law,Communication & Media Studies,Other Health,Mechanical & Aerospace Engineering,Geography,Languages, Literature & Linguistics,General Engineering,Chemistry",False,False
351,351-400,National Cheng Kung University (NCKU),-,256,31.8,236,26.7,378,100.0,8,40.1,129,28.4,400,Taiwan,National Cheng Kung University (NCKU),"Architecture,Business & Management,Law,Politics & International Studies (incl Development Studies),Archaeology,Education,Biological Sciences,Accounting & Finance,Chemistry,Economics & Econometrics,Agriculture & Forestry,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Computer Science,Mechanical & Aerospace Engineering,Psychology,Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Medicine & Dentistry,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Sport Science",False,False
351,351-400,Wuhan University of Technology,-,397,16.2,398,21.4,393,57.8,108,8.0,400,75.8,138,China,Wuhan University of Technology,"General Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Business & Management,Sport Science,Accounting & Finance,Biological Sciences,Sociology,Computer Science,Geography,Education,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Law,Civil Engineering,Communication & Media Studies,Architecture,Chemical Engineering,Chemistry,Politics & International Studies (incl Development Studies)",False,False
351,351-400,National Sun Yat-Sen University,-,258,26.4,316,24.2,388,47.0,161,32.9,197,39.0,391,Taiwan,National Sun Yat-Sen University,"Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Business & Management,Physics & Astronomy,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Languages, Literature & Linguistics,Accounting & Finance,Education,Psychology,Mechanical & Aerospace Engineering,Economics & Econometrics,Agriculture & Forestry,Mathematics & Statistics,General Engineering,Sociology,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Chemical Engineering,Biological Sciences,Other Health,Architecture,Law,Geography",False,False
351,351-400,University of Eastern Finland,-,314,24.3,341,44.1,278,32.8,316,21.6,323,53.8,318,Finland,University of Eastern Finland,"Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics,Sport Science,Computer Science,Business & Management,History, Philosophy & Theology,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Chemistry,Geography,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies)",False,False
351,351-400,Swinburne University of Technology,-,286,20.2,375,86.9,28,38.8,246,16.3,373,50.2,341,Australia,Swinburne University of Technology,"Electrical & Electronic Engineering,History, Philosophy & Theology,Economics & Econometrics,Sociology,Law,General Engineering,Computer Science,Business & Management,Art, Performing Arts & Design,Accounting & Finance,Education,Physics & Astronomy,Biological Sciences,Communication & Media Studies,Mathematics & Statistics,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Other Health,Agriculture & Forestry,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies),Sport Science,Architecture,Languages, Literature & Linguistics",False,False
351,351-400,Claude Bernard University Lyon 1,-,219,19.1,386,52.1,223,33.6,305,17.2,362,62.6,246,France,Claude Bernard University Lyon 1,"Medicine & Dentistry,Economics & Econometrics,General Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Accounting & Finance,Mechanical & Aerospace Engineering,Computer Science,Veterinary Science,Education,Geology, Environmental, Earth & Marine Sciences,Chemistry,Civil Engineering,Business & Management,Agriculture & Forestry,Biological Sciences,Other Health,Chemical Engineering,Mathematics & Statistics,Sport Science",False,False
351,351-400,Isfahan University of Technology,-,239,20.7,370,20.0,397,84.1,48,27.3,259,48.9,350,Iran,Isfahan University of Technology,"Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Physics & Astronomy,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Veterinary Science,Computer Science,Mathematics & Statistics,Agriculture & Forestry,Electrical & Electronic Engineering",False,False
351,351-400,Umeå University,-,296,21.2,365,50.3,233,31.3,341,25.7,269,52.7,321,Sweden,Umeå University,"Art, Performing Arts & Design,Computer Science,Sport Science,Law,Physics & Astronomy,Medicine & Dentistry,Electrical & Electronic Engineering,Economics & Econometrics,General Engineering,Psychology,Sociology,Accounting & Finance,Education,Chemistry,Communication & Media Studies,Agriculture & Forestry,Architecture,Other Health,Veterinary Science,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Biological Sciences,Geography",False,False
351,351-400,University of Ferrara,-,317,19.5,382,42.1,293,40.4,221,15.2,379,64.5,230,Italy,University of Ferrara,"Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Business & Management,Chemistry,Law,Economics & Econometrics,Sport Science,Computer Science,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences",False,False
351,351-400,University of Turku,-,377,24.3,342,46.3,265,32.1,328,21.8,320,47.7,358,Finland,University of Turku,"Accounting & Finance,Other Health,Mathematics & Statistics,Computer Science,Communication & Media Studies,Archaeology,Law,Chemical Engineering,Business & Management,Education,Geography,Languages, Literature & Linguistics,Biological Sciences,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Chemistry,Medicine & Dentistry,Physics & Astronomy,Psychology,Civil Engineering",False,False
351,351-400,George Mason University,-,228,26.3,317,35.8,334,28.7,376,20.3,331,53.9,315,United States,George Mason University,"Psychology,Communication & Media Studies,Civil Engineering,Art, Performing Arts & Design,General Engineering,Education,Law,Sociology,Physics & Astronomy,History, Philosophy & Theology,Business & Management,Biological Sciences,Sport Science,Mechanical & Aerospace Engineering,Accounting & Finance,Geography,Electrical & Electronic Engineering,Chemistry,Other Health,Languages, Literature & Linguistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
351,351-400,Waseda University,-,391,25.5,328,43.1,287,32.6,322,16.3,374,55.5,304,Japan,Waseda University,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",False,False
351,351-400,University of Hertfordshire,-,324,16.2,397,74.9,84,29.6,360,10.9,393,65.0,227,United Kingdom,University of Hertfordshire,"Business & Management,General Engineering,Architecture,Physics & Astronomy,Geography,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sport Science,Psychology,Art, Performing Arts & Design,Education,Biological Sciences,Computer Science,Politics & International Studies (incl Development Studies),Other Health,Veterinary Science,Sociology,Law,Mathematics & Statistics,Economics & Econometrics",False,False
351,351-400,Murdoch University,-,253,21.2,364,85.3,33,40.5,219,17.8,355,46.5,365,Australia,Murdoch University Murdoch,"Economics & Econometrics,Law,Biological Sciences,Education,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Chemical Engineering,Chemistry,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Mathematics & Statistics,Business & Management,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Agriculture & Forestry",False,False
351,351-400,Bielefeld University,-,210,27.5,304,48.6,250,37.4,257,19.1,343,52.0,325,Germany,Bielefeld University,"Physics & Astronomy,Psychology,Other Health,Communication & Media Studies,Law,Mathematics & Statistics,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Sociology,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Economics & Econometrics,Business & Management,Chemical Engineering,Sport Science,Accounting & Finance,Education",False,False
351,351-400,University of Florence,-,318,18.1,390,37.4,317,35.4,277,17.3,358,60.8,264,Italy,University of Florence,"Agriculture & Forestry,Education,History, Philosophy & Theology,Civil Engineering,Architecture,Law,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Art, Performing Arts & Design,Biological Sciences,Economics & Econometrics,Geography,Communication & Media Studies,Chemistry,Medicine & Dentistry,Business & Management,Sport Science,Other Health,Sociology,Electrical & Electronic Engineering,Archaeology,Psychology,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance",False,False
351,351-400,Hanyang University,-,230,31.5,242,48.4,251,88.7,37,32.3,204,29.0,399,South Korea,Hanyang University,"Sociology,Biological Sciences,Sport Science,Mathematics & Statistics,History, Philosophy & Theology,Chemical Engineering,Psychology,Education,Business & Management,Accounting & Finance,Archaeology,Other Health,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Computer Science,Architecture,Medicine & Dentistry,Chemistry,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Economics & Econometrics,Physics & Astronomy,Civil Engineering",False,False
351,351-400,Indian Institute of Technology Bombay,-,237,34.2,204,19.5,398,49.7,144,24.6,282,43.5,376,India,Indian Institute of Technology Bombay,"Civil Engineering,Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,Education,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science",False,False
351,351-400,University of Portsmouth,-,354,16.1,399,73.3,89,29.2,367,10.6,394,61.6,257,United Kingdom,University of Portsmouth,"Politics & International Studies (incl Development Studies),Law,Psychology,Languages, Literature & Linguistics,Computer Science,Communication & Media Studies,Physics & Astronomy,Economics & Econometrics,Geography,Sport Science,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Business & Management,General Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Biological Sciences,Chemical Engineering,Sociology,Civil Engineering,History, Philosophy & Theology,Accounting & Finance,Architecture,Education,Mechanical & Aerospace Engineering",False,False
351,351-400,University of Navarra,-,344,29.5,271,46.2,266,90.2,32,22.3,313,41.7,382,Spain,University of Navarra,"History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Law,Archaeology,Medicine & Dentistry,Architecture,Biological Sciences,Education,Economics & Econometrics,Politics & International Studies (incl Development Studies),Accounting & Finance,Communication & Media Studies,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Business & Management,Psychology,General Engineering",False,False
