rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_international_outlook,scores_international_outlook_rank,scores_industry_income,scores_industry_income_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,location,aliases,subjects_offered,closed,unaccredited
301,301-350,Sapienza University of Rome,-,290,29.6,234,32.4,289,32.8,251,27.2,227,29.2,347,Italy,Sapienza University of Rome,"Politics & International Studies (incl Development Studies),Law,Mathematics & Statistics,Physics & Astronomy,Education,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Computer Science,History, Philosophy & Theology,Geography,General Engineering,Architecture,Chemistry,Accounting & Finance,Sociology,Business & Management,Communication & Media Studies,Archaeology,Biological Sciences,Chemical Engineering,Medicine & Dentistry,Psychology,Civil Engineering",False,False
301,301-350,Alexandria University,-,204,15.2,389,31.6,292,34.5,232,7.8,401,61.4,170,Egypt,Alexandria University,"Electrical & Electronic Engineering,Biological Sciences,Architecture,Mathematics & Statistics,Veterinary Science,Business & Management,Education,Sport Science,Sociology,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Accounting & Finance,Computer Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Other Health,Mechanical & Aerospace Engineering,Geography,History, Philosophy & Theology,Civil Engineering,Chemistry,Economics & Econometrics,Law,Psychology,Archaeology,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,Chemical Engineering",False,False
301,301-350,Keele University,-,245,18.0,361,62.6,141,28.1,315,18.1,315,39.8,293,United Kingdom,Keele University,"Art, Performing Arts & Design,Business & Management,Communication & Media Studies,Chemistry,History, Philosophy & Theology,Accounting & Finance,Sport Science,Geography,Other Health,Mathematics & Statistics,Sociology,Veterinary Science,Economics & Econometrics,Languages, Literature & Linguistics,Law,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Psychology,Medicine & Dentistry,Biological Sciences,Education,Physics & Astronomy",False,False
301,301-350,Shanghai Jiao Tong University,-,291,39.4,151,20.5,376,85.2,38,29.7,209,19.1,389,China,Shanghai Jiao Tong University SJTU,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,University of Aveiro,-,318,17.0,377,48.4,209,34.7,229,15.9,346,40.9,289,Portugal,University of Aveiro,"Mathematics & Statistics,Biological Sciences,Chemistry,Communication & Media Studies,Business & Management,Psychology,Electrical & Electronic Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sociology,Art, Performing Arts & Design,Economics & Econometrics,Chemical Engineering,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Agriculture & Forestry,Education,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Accounting & Finance",False,False
301,301-350,Keio University,-,246,32.3,212,18.3,385,40.0,174,21.9,271,26.1,359,Japan,Keio University,"Art, Performing Arts & Design,Chemical Engineering,Chemistry,Communication & Media Studies,Mechanical & Aerospace Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Architecture,History, Philosophy & Theology,Economics & Econometrics,Business & Management,Civil Engineering,Computer Science,Sociology,Geography,Archaeology,Law,Physics & Astronomy,Medicine & Dentistry,Languages, Literature & Linguistics,Education,Politics & International Studies (incl Development Studies),Psychology,Sport Science,Electrical & Electronic Engineering,Mathematics & Statistics,Other Health,Accounting & Finance,General Engineering",False,False
301,301-350,Sharif University of Technology,-,292,28.5,251,12.7,402,93.1,31,29.7,210,19.3,387,Iran,Sharif University of Technology,"Computer Science,Chemical Engineering,General Engineering,Economics & Econometrics,History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,Civil Engineering,Business & Management,Electrical & Electronic Engineering,Accounting & Finance,Chemistry,Physics & Astronomy,Mechanical & Aerospace Engineering",False,False
301,301-350,Bar-Ilan University,-,210,27.9,258,47.0,218,28.5,312,32.2,188,15.7,393,Israel,Bar-Ilan University,"Business & Management,Education,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,History, Philosophy & Theology,Communication & Media Studies,Archaeology,Chemical Engineering,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Other Health,Physics & Astronomy,Economics & Econometrics,Law,Geography,Languages, Literature & Linguistics,Agriculture & Forestry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Chemistry,Psychology",False,False
301,301-350,Kent State University,-,247,15.9,383,26.9,324,24.6,362,13.9,366,58.3,179,United States,Kent State University,"Physics & Astronomy,Geography,Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Communication & Media Studies,Medicine & Dentistry,Computer Science,Art, Performing Arts & Design,Sociology,Geology, Environmental, Earth & Marine Sciences,Other Health,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Economics & Econometrics,Sport Science,Biological Sciences,Business & Management,Chemistry,History, Philosophy & Theology,Psychology,Veterinary Science",False,False
301,301-350,University of South Florida (Tampa),-,366,22.1,322,15.0,396,94.4,29,30.1,206,36.6,315,United States,University of South Florida (Tampa),"Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Education,Archaeology,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Chemistry,Communication & Media Studies,Computer Science,Veterinary Science,Accounting & Finance,Physics & Astronomy,Civil Engineering,Psychology,History, Philosophy & Theology,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sociology,Geography,Agriculture & Forestry,Chemical Engineering,Architecture,Other Health,Biological Sciences,Sport Science",False,False
301,301-350,University of Surrey,-,371,32.6,208,81.5,53,46.9,123,25.2,241,12.4,396,United Kingdom,University of Surrey,"Business & Management,Sport Science,Chemistry,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemical Engineering,Biological Sciences,Other Health,Physics & Astronomy,Sociology,Languages, Literature & Linguistics,Law,Communication & Media Studies,Civil Engineering,Mathematics & Statistics,Computer Science,Accounting & Finance,Economics & Econometrics,Veterinary Science,Psychology,Politics & International Studies (incl Development Studies)",False,False
301,301-350,SUNY Binghamton University,-,213,18.7,353,30.8,297,29.5,297,20.3,285,46.2,257,United States,SUNY Binghamton University,"Education,Electrical & Electronic Engineering,General Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemical Engineering,Psychology,History, Philosophy & Theology,Physics & Astronomy,Archaeology,Geography,Medicine & Dentistry,Art, Performing Arts & Design,Business & Management,Accounting & Finance,Mathematics & Statistics,Computer Science,Politics & International Studies (incl Development Studies),Chemistry,Sociology,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Economics & Econometrics",False,False
301,301-350,Lehigh University,-,253,20.2,339,26.5,329,38.6,184,18.1,316,44.9,263,United States,Lehigh University,"Art, Performing Arts & Design,Accounting & Finance,Economics & Econometrics,Civil Engineering,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Education,Psychology,Languages, Literature & Linguistics,Communication & Media Studies,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,Physics & Astronomy,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Other Health,General Engineering,Computer Science,Business & Management,Mathematics & Statistics",False,False
301,301-350,University of Stirling,-,368,18.2,360,69.5,105,26.6,341,22.2,268,42.0,285,United Kingdom,University of Stirling,"Accounting & Finance,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology,Sport Science,Business & Management,Law,Education,Psychology,Geology, Environmental, Earth & Marine Sciences,Sociology,Computer Science,Languages, Literature & Linguistics,General Engineering,Other Health,Mathematics & Statistics,Economics & Econometrics,Politics & International Studies (incl Development Studies)",False,False
301,301-350,Boğaziçi University,-,214,24.5,298,36.2,267,34.7,228,19.7,293,45.7,258,Turkey,Boğaziçi University,"Sociology,Mathematics & Statistics,Accounting & Finance,Civil Engineering,Education,Physics & Astronomy,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Economics & Econometrics,Chemistry,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Psychology,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences",False,False
301,301-350,University of Liège,-,347,23.5,310,68.7,109,64.8,70,16.4,334,38.9,299,Belgium,University of Liège,"Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Education,Biological Sciences,Psychology,Law,Chemistry,Accounting & Finance,Archaeology,Chemical Engineering,Communication & Media Studies,Architecture,Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Geography,Medicine & Dentistry,Agriculture & Forestry,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Veterinary Science,Other Health,Sport Science,Mathematics & Statistics,Mechanical & Aerospace Engineering,Business & Management,Sociology",False,False
301,301-350,University of Tampere,-,372,22.5,321,38.3,255,55.1,99,22.1,269,44.4,264,Finland,University of Tampere,"Art, Performing Arts & Design,Other Health,Sociology,History, Philosophy & Theology,Medicine & Dentistry,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management,Communication & Media Studies,Law,Education,Mathematics & Statistics,Accounting & Finance,Politics & International Studies (incl Development Studies),Computer Science,Psychology",False,False
301,301-350,University of Canterbury,-,324,17.3,371,76.3,72,26.6,340,24.3,246,30.5,341,New Zealand,University of Canterbury,"Accounting & Finance,General Engineering,Chemical Engineering,Sport Science,Art, Performing Arts & Design,Law,Psychology,Languages, Literature & Linguistics,Education,Mathematics & Statistics,Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Computer Science,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Civil Engineering,Biological Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Communication & Media Studies,Physics & Astronomy",False,False
301,301-350,Linköping University,-,255,19.6,345,48.6,207,31.8,269,18.9,303,42.8,279,Sweden,Linköping University,"Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Education,Chemistry,History, Philosophy & Theology,Other Health,Mathematics & Statistics,Geography,Art, Performing Arts & Design,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Business & Management,Agriculture & Forestry,Sociology,Psychology,Chemical Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,General Engineering,Communication & Media Studies,Civil Engineering,Veterinary Science",False,False
301,301-350,University of Tasmania,-,374,18.5,354,70.5,100,42.1,150,15.0,355,34.9,324,Australia,University of Tasmania,"Accounting & Finance,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,History, Philosophy & Theology,Other Health,Medicine & Dentistry,Biological Sciences,Sociology,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Chemistry,Agriculture & Forestry,Sport Science,Civil Engineering,Communication & Media Studies,Economics & Econometrics,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,General Engineering,Mathematics & Statistics,Architecture,Education,Geography,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Charles Darwin University,-,219,16.4,381,46.7,221,31.3,272,19.4,298,52.6,217,Australia,Charles Darwin University,"Languages, Literature & Linguistics,Civil Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Sociology,Medicine & Dentistry,Sport Science,Agriculture & Forestry,Education,Other Health,Communication & Media Studies,Law,Architecture,Art, Performing Arts & Design,Computer Science,Business & Management,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance",False,False
301,301-350,University of Manitoba,-,348,29.5,235,40.2,248,40.7,167,31.7,192,27.7,352,Canada,University of Manitoba,"Archaeology,Architecture,Sport Science,Geography,Law,Chemistry,Chemical Engineering,Medicine & Dentistry,Accounting & Finance,Business & Management,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Sociology,Mathematics & Statistics,Education,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Biological Sciences",False,False
301,301-350,University of Valencia,-,382,15.8,385,36.4,265,32.1,266,10.2,395,64.3,154,Spain,University of Valencia,"Business & Management,Geography,Biological Sciences,Languages, Literature & Linguistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Archaeology,Electrical & Electronic Engineering,Psychology,Accounting & Finance,Education,Chemistry,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Law,Communication & Media Studies,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,Other Health,Veterinary Science,Sociology,Medicine & Dentistry,Agriculture & Forestry,Mathematics & Statistics",False,False
301,301-350,University College Cork,-,315,20.6,335,77.0,69,36.8,199,19.2,299,29.4,346,Ireland,University College Cork ucc,"Art, Performing Arts & Design,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Education,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Physics & Astronomy,Accounting & Finance,Law,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Archaeology,Computer Science,Civil Engineering,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Sport Science,Business & Management,General Engineering,Mathematics & Statistics,Geography",False,False
301,301-350,"University of Maryland, Baltimore County",-,349,17.6,368,18.6,384,29.9,292,14.5,358,52.8,216,United States,"University of Maryland, Baltimore County","Sociology,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Biological Sciences,Psychology,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Geography,General Engineering,History, Philosophy & Theology,Agriculture & Forestry,Electrical & Electronic Engineering,Chemistry,Computer Science,Communication & Media Studies,Other Health,Accounting & Finance,Business & Management,Education,Mathematics & Statistics,Chemical Engineering",False,False
301,301-350,TU Wien,-,391,26.3,277,82.5,48,35.2,221,14.1,364,24.3,367,Austria,TU Wien,"Chemistry,General Engineering,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Physics & Astronomy,Civil Engineering",False,False
301,301-350,University of Eastern Finland,-,328,23.2,314,33.5,281,30.2,289,16.1,342,51.1,227,Finland,University of Eastern Finland,"Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics,Sport Science,Computer Science,Business & Management,History, Philosophy & Theology,Psychology,Languages, Literature & Linguistics,Agriculture & Forestry,Other Health,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Chemistry,Geography,Law,Sociology,Geology, Environmental, Earth & Marine Sciences,Education,Politics & International Studies (incl Development Studies)",False,False
301,301-350,University of Modena and Reggio Emilia,-,354,14.5,391,26.8,326,27.9,321,15.7,349,50.8,231,Italy,University of Modena and Reggio Emilia,"History, Philosophy & Theology,Mathematics & Statistics,Languages, Literature & Linguistics,General Engineering,Psychology,Computer Science,Agriculture & Forestry,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Education,Law,Other Health,Chemistry,Geography,Business & Management,Civil Engineering,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology",False,False
301,301-350,Vrije Universiteit Brussel,-,393,23.4,312,49.4,200,66.2,69,21.1,282,36.7,313,Belgium,Vrije Universiteit Brussel,"Business & Management,Chemistry,Education,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Sport Science,Physics & Astronomy,Economics & Econometrics,Mathematics & Statistics,Sociology,Archaeology,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Communication & Media Studies,Other Health,Electrical & Electronic Engineering,Psychology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Civil Engineering,Medicine & Dentistry,Law,Geography",False,False
301,301-350,University of Ferrara,-,330,15.8,384,37.1,263,34.3,235,14.1,363,59.3,177,Italy,University of Ferrara,"Architecture,Education,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Business & Management,Chemistry,Law,Economics & Econometrics,Sport Science,Computer Science,Mathematics & Statistics,Medicine & Dentistry,Biological Sciences",False,False
301,301-350,University of Oklahoma,-,357,33.8,198,20.7,374,32.3,262,16.1,343,31.6,336,United States,University of Oklahoma,"Geography,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),Education,Communication & Media Studies,Accounting & Finance,Electrical & Electronic Engineering,Sport Science,Medicine & Dentistry,Economics & Econometrics,Law,General Engineering,Architecture,History, Philosophy & Theology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Psychology,Civil Engineering,Sociology,Physics & Astronomy,Computer Science,Other Health,Archaeology,Chemical Engineering,Chemistry,Mathematics & Statistics",False,False
301,301-350,University of Warsaw,-,384,21.6,325,35.8,271,-,399,15.7,350,44.3,266,Poland,University of Warsaw,"Psychology,Geography,Education,Economics & Econometrics,History, Philosophy & Theology,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Communication & Media Studies,Business & Management,Computer Science,Mathematics & Statistics,Physics & Astronomy,Sociology,Biological Sciences,Archaeology,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Aalborg University,-,201,19.0,350,75.3,78,36.4,203,20.0,290,27.1,355,Denmark,Aalborg University,"Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Sociology,Communication & Media Studies,History, Philosophy & Theology,Accounting & Finance,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Agriculture & Forestry,Other Health,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Architecture,Geography,Computer Science,Sport Science,Chemistry,Art, Performing Arts & Design,Biological Sciences,Electrical & Electronic Engineering,General Engineering,Psychology,Medicine & Dentistry",False,False
301,301-350,George Mason University,-,231,29.3,237,23.8,351,25.1,359,17.7,322,42.6,280,United States,George Mason University,"Psychology,Communication & Media Studies,Civil Engineering,Art, Performing Arts & Design,General Engineering,Education,Law,Sociology,Physics & Astronomy,History, Philosophy & Theology,Business & Management,Biological Sciences,Sport Science,Mechanical & Aerospace Engineering,Accounting & Finance,Geography,Electrical & Electronic Engineering,Chemistry,Other Health,Languages, Literature & Linguistics,Economics & Econometrics,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Computer Science",False,False
301,301-350,University of Pisa,-,361,18.3,357,26.2,333,35.3,220,18.5,313,50.8,232,Italy,University of Pisa,"Chemistry,General Engineering,Other Health,Archaeology,Civil Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Art, Performing Arts & Design,Veterinary Science,Computer Science,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Medicine & Dentistry,Psychology,Chemical Engineering,Business & Management,Biological Sciences,Law,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Education,Physics & Astronomy,Economics & Econometrics,Sociology,Agriculture & Forestry",False,False
301,301-350,Washington State University,-,395,28.8,249,31.0,296,34.3,237,24.5,245,33.5,332,United States,Washington State University,"Medicine & Dentistry,Geography,Agriculture & Forestry,Accounting & Finance,Chemistry,Civil Engineering,Architecture,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Psychology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,General Engineering,History, Philosophy & Theology,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Archaeology,Sociology,Art, Performing Arts & Design,Education,Veterinary Science,Biological Sciences,Economics & Econometrics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Other Health",False,False
301,301-350,National Taiwan University of Science and Technology (Taiwan Tech),-,271,24.3,304,15.6,395,42.9,141,37.0,152,19.4,385,Taiwan,National Taiwan University of Science and Technology (Taiwan Tech),"Computer Science,Business & Management,Architecture,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Art, Performing Arts & Design,Accounting & Finance,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemical Engineering,Education",False,False
301,301-350,University of Hertfordshire,-,337,12.2,400,76.5,71,27.1,334,7.7,402,55.5,203,United Kingdom,University of Hertfordshire,"Business & Management,General Engineering,Architecture,Physics & Astronomy,Geography,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Sport Science,Psychology,Art, Performing Arts & Design,Education,Biological Sciences,Computer Science,Politics & International Studies (incl Development Studies),Other Health,Veterinary Science,Sociology,Law,Mathematics & Statistics,Economics & Econometrics",False,False
301,301-350,University of Plymouth,-,280,12.9,397,49.0,204,25.8,350,13.7,372,58.1,181,United Kingdom,University of Plymouth,"Chemistry,Mathematics & Statistics,Sport Science,Civil Engineering,History, Philosophy & Theology,Computer Science,Mechanical & Aerospace Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Education,Other Health,Accounting & Finance,Psychology,Electrical & Electronic Engineering,Geography,Business & Management,Languages, Literature & Linguistics,Architecture,Law,Medicine & Dentistry,Agriculture & Forestry,Communication & Media Studies,Sociology",False,False
301,301-350,Zhejiang University,-,402,38.8,157,13.9,400,84.4,40,27.2,228,23.0,374,China,Zhejiang University ZJU Zhejiang University China research,"Architecture,Other Health,Biological Sciences,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Sport Science,Geography,Art, Performing Arts & Design,Communication & Media Studies,Computer Science,Medicine & Dentistry,Physics & Astronomy,Law,Economics & Econometrics,Agriculture & Forestry,Psychology,Business & Management,Chemical Engineering,Mathematics & Statistics,Archaeology,Accounting & Finance,Education,Chemistry,Sociology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
301,301-350,Sungkyunkwan University (SKKU),-,298,31.4,218,26.6,328,99.4,17,32.1,190,23.9,369,South Korea,Sungkyunkwan University (SKKU),"Medicine & Dentistry,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Education,Computer Science,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Psychology,Business & Management,Sport Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Architecture,Economics & Econometrics,Civil Engineering,Sociology,Other Health,Law,Art, Performing Arts & Design,Chemical Engineering,Chemistry",False,False
301,301-350,University of Houston,-,338,36.5,176,27.7,317,31.2,276,23.6,255,23.6,371,United States,University of Houston,"Chemical Engineering,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Architecture,Economics & Econometrics,Sport Science,Civil Engineering,Chemistry,Computer Science,Mathematics & Statistics,History, Philosophy & Theology,Education,Physics & Astronomy,Medicine & Dentistry,Law,Sociology,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies),Other Health",False,False
301,301-350,Politecnico di Milano,-,282,24.1,307,33.6,280,69.8,61,17.6,324,33.9,331,Italy,Politecnico di Milano,"Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",False,False
301,301-350,University of Waikato,-,383,13.3,395,87.0,31,24.5,364,13.9,367,47.8,249,New Zealand,University of Waikato UoW,"Civil Engineering,Communication & Media Studies,Accounting & Finance,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Business & Management,Chemical Engineering,Psychology,History, Philosophy & Theology,Electrical & Electronic Engineering,Chemistry,Sociology,Sport Science,Other Health,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Physics & Astronomy,Economics & Econometrics,Agriculture & Forestry,Law,Politics & International Studies (incl Development Studies)",False,False
301,301-350,University of Hull,-,339,14.5,390,66.2,122,28.1,316,16.7,333,40.2,290,United Kingdom,University of Hull,"Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Education,Languages, Literature & Linguistics,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Business & Management,Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Biological Sciences,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Other Health,Sport Science,Sociology",False,False
301,301-350,University of Porto,-,362,17.7,366,42.0,239,33.7,241,13.0,373,43.9,269,Portugal,University of Porto,"Sociology,Computer Science,Agriculture & Forestry,Chemical Engineering,Medicine & Dentistry,Veterinary Science,Economics & Econometrics,Sport Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Psychology,Civil Engineering,Accounting & Finance,Mathematics & Statistics,Electrical & Electronic Engineering,Geography,Architecture,Chemistry,Politics & International Studies (incl Development Studies),Physics & Astronomy,General Engineering,Business & Management,Art, Performing Arts & Design,Biological Sciences,Other Health,History, Philosophy & Theology,Communication & Media Studies,Law,Archaeology,Education",False,False
301,301-350,Indian Institute of Technology Bombay,-,240,43.8,122,14.3,398,24.2,367,15.7,348,38.8,300,India,Indian Institute of Technology Bombay,"Civil Engineering,Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,Education,Mathematics & Statistics,Physics & Astronomy,Politics & International Studies (incl Development Studies),General Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science",False,False
